frame_num,track_id,x,y,color
170,3,297.03,322.12,A
170,13,77.69,353.75,B
170,16,130.42,341.12,B
170,11,99.59,304.32,B
170,7,88.32,465.6,A
170,8,143.27,211.22,B
170,19,133.0,206.49,A
170,45,44.12,442.86,A
170,4,67.86,354.14,B
170,12,67.17,374.4,B
170,15,42.14,432.42,B
170,2,60.77,432.87,B
170,41,10.57,387.46,A
170,43,68.23,-48.5,C
171,1,346.12,443.88,A
171,39,163.7,463.07,A
171,9,77.44,406.74,B
171,3,297.04,321.97,A
171,13,77.65,353.75,B
171,16,130.4,341.15,B
171,11,99.64,304.49,B
171,7,88.31,465.6,A
171,23,143.18,211.09,A
171,45,44.1,442.83,A
171,19,132.99,206.47,A
171,4,67.83,354.18,B
171,12,67.1,374.37,B
171,15,42.14,432.42,B
171,2,60.73,432.86,B
171,41,10.57,387.51,A
171,43,68.16,-48.63,C
172,9,76.43,407.87,B
172,1,341.62,444.46,A
172,39,167.09,466.59,A
172,11,99.44,305.89,B
172,3,294.34,324.95,A
172,13,76.92,353.92,B
172,7,89.91,466.98,A
172,16,131.41,341.72,B
172,19,132.5,212.45,A
172,23,140.34,211.07,A
172,45,43.95,444.32,A
172,4,66.8,354.3,B
172,12,66.3,374.83,B
172,15,40.85,432.94,B
172,41,9.14,386.68,A
172,2,60.25,436.39,B
172,43,66.77,-45.27,C
173,9,75.79,409.06,B
173,1,340.08,446.45,A
173,39,168.33,467.4,A
173,11,99.45,306.88,B
173,13,74.69,353.16,B
173,7,91.9,470.17,A
173,3,292.04,327.98,A
173,23,143.03,217.94,A
173,16,132.79,342.53,B
173,4,66.59,355.82,B
173,12,63.72,375.06,B
173,19,133.1,216.52,A
173,45,44.22,446.46,A
173,15,40.31,433.43,B
173,2,60.64,440.16,B
173,41,8.55,386.9,A
173,43,65.47,-47.11,C
174,1,339.1,447.17,A
174,9,75.13,409.79,B
174,3,289.48,328.69,A
174,39,171.43,470.73,A
174,11,97.85,307.58,B
174,7,92.38,470.31,A
174,12,63.65,377.01,B
174,13,72.78,352.49,B
174,16,133.49,343.05,B
174,45,44.39,448.12,A
174,2,61.71,442.77,B
174,15,39.74,434.59,B
174,4,64.01,355.36,B
174,19,130.37,218.15,A
174,23,143.25,223.02,A
174,41,8.52,386.59,A
174,43,62.74,-48.07,C
175,1,338.07,446.82,A
175,39,172.73,471.74,A
175,3,289.3,328.98,A
175,9,73.2,409.18,B
175,11,95.24,307.15,B
175,12,60.79,374.36,B
175,13,71.38,352.14,B
175,7,92.07,469.69,A
175,45,42.27,447.24,A
175,16,133.86,342.74,B
175,2,59.33,441.19,B
175,23,141.27,223.22,A
175,15,36.42,434.31,B
175,19,126.83,218.03,A
175,41,8.44,386.99,A
175,4,61.99,354.33,B
176,1,335.09,445.31,A
176,39,173.79,472.23,A
176,3,288.01,332.95,A
176,7,92.41,469.62,A
176,11,93.05,307.74,B
176,9,71.75,410.53,B
176,13,69.67,352.87,B
176,16,133.85,341.97,B
176,2,57.9,443.18,B
176,45,41.3,447.64,A
176,4,60.5,354.53,B
176,12,61.76,376.74,B
176,19,126.51,221.03,A
176,23,138.6,224.97,A
176,41,8.73,387.58,A
176,15,34.17,432.45,B
176,43,56.58,-54.89,C
177,1,335.23,445.28,A
177,39,173.76,472.12,A
177,7,92.68,469.82,A
177,3,287.99,332.88,A
177,11,93.2,307.91,B
177,9,71.83,410.55,B
177,13,69.97,352.94,B
177,16,133.89,342.02,B
177,2,58.3,443.55,B
177,45,41.28,447.53,A
177,12,61.86,376.67,B
177,19,126.14,220.87,A
177,23,138.92,225.58,A
177,4,60.7,354.49,B
177,41,9.01,387.67,A
177,15,33.64,431.66,B
177,43,56.19,-55.5,C
178,1,332.42,444.15,A
178,39,174.27,472.29,A
178,7,92.44,469.41,A
178,3,286.22,336.57,A
178,12,59.6,374.73,B
178,11,92.8,308.79,B
178,9,71.03,412.04,B
178,19,123.99,220.78,A
178,4,58.51,353.55,B
178,16,135.22,343.1,B
178,2,57.82,445.0,B
178,23,138.34,227.15,A
178,13,68.16,353.36,B
178,45,38.46,447.57,A
178,6,31.51,431.68,B
178,41,6.62,384.34,A
179,1,331.41,445.11,A
179,7,92.75,469.53,A
179,39,175.81,473.7,A
179,11,92.81,309.64,B
179,12,55.4,370.73,B
179,9,72.47,414.14,B
179,23,137.06,226.16,A
179,19,123.02,222.21,A
179,3,285.12,339.08,A
179,16,135.7,342.7,B
179,13,68.0,353.86,B
179,2,58.09,447.9,B
179,4,58.41,355.37,B
179,6,28.19,430.63,B
179,41,7.35,384.86,A
180,1,334.6,454.8,A
180,7,92.81,470.28,A
180,11,92.29,315.05,B
180,39,177.09,479.0,A
180,16,137.11,348.29,B
180,9,71.98,417.35,B
180,19,124.52,233.24,A
180,23,137.09,231.67,A
180,12,56.35,374.73,B
180,4,54.96,354.85,B
180,13,68.67,359.1,B
180,3,288.2,347.28,A
180,2,57.96,449.55,B
180,41,11.59,388.9,A
180,45,28.66,437.86,A
180,6,25.58,428.35,B
180,43,56.17,-48.68,C
181,7,93.92,471.36,A
181,1,332.87,456.33,A
181,11,90.98,315.15,B
181,9,70.72,418.09,B
181,16,137.24,347.32,B
181,39,179.12,480.78,A
181,23,137.81,235.26,A
181,19,123.59,236.04,A
181,12,53.68,372.67,B
181,4,54.41,355.74,B
181,2,57.55,450.31,B
181,3,287.86,349.14,A
181,45,23.08,432.6,A
181,13,68.09,360.42,B
181,15,23.11,426.24,B
181,41,13.92,391.63,A
181,43,56.8,-46.49,C
182,1,322.74,460.41,A
182,7,97.24,472.75,A
182,11,89.49,318.34,B
182,9,71.69,420.56,B
182,16,136.33,350.51,B
182,12,52.99,375.24,B
182,13,67.68,363.05,B
182,39,180.09,482.52,A
182,23,134.51,241.69,A
182,19,119.5,239.16,A
182,4,52.59,356.8,B
182,2,59.65,451.63,B
182,45,24.24,434.94,A
182,41,12.87,389.29,A
182,15,24.5,427.26,B
182,43,40.78,-66.84,C
183,1,322.76,460.42,A
183,7,97.22,472.73,A
183,11,89.51,318.35,B
183,9,71.7,420.56,B
183,16,136.34,350.52,B
183,12,53.01,375.26,B
183,13,67.67,363.05,B
183,39,180.13,482.54,A
183,23,134.48,241.67,A
183,19,119.48,239.12,A
183,4,52.6,356.82,B
183,2,59.65,451.62,B
183,45,24.22,434.93,A
183,41,12.89,389.32,A
183,15,24.34,427.07,B
183,43,40.76,-66.89,C
184,1,320.45,461.24,A
184,39,180.31,482.86,A
184,7,98.23,474.01,A
184,11,89.26,320.87,B
184,16,136.07,351.48,B
184,23,132.73,244.96,A
184,12,51.48,376.52,B
184,13,66.6,364.49,B
184,9,73.34,424.24,B
184,4,50.87,358.27,B
184,19,114.78,239.84,A
184,2,59.32,452.1,B
184,41,16.2,393.11,A
184,15,21.57,424.34,B
184,43,39.17,-64.95,C
185,1,318.24,460.45,A
185,39,180.04,481.81,A
185,11,87.28,320.91,B
185,7,98.13,473.2,A
185,16,135.65,350.97,B
185,23,128.45,246.22,A
185,13,65.41,364.57,B
185,4,49.37,359.43,B
185,12,49.0,376.09,B
185,19,111.41,240.27,A
185,9,72.53,424.13,B
185,2,58.72,451.87,B
185,6,22.94,426.77,B
185,43,32.97,-64.89,C
186,1,316.05,459.24,A
186,7,98.69,474.08,A
186,39,180.04,481.75,A
186,9,72.4,424.85,B
186,16,135.71,351.5,B
186,11,85.54,321.56,B
186,2,58.5,453.72,B
186,13,63.89,364.8,B
186,23,125.11,247.58,A
186,4,48.53,360.94,B
186,19,109.44,241.16,A
186,12,48.11,376.64,B
186,6,23.58,428.28,B
186,41,14.25,390.96,A
186,43,30.8,-62.39,C
187,1,312.7,457.9,A
187,39,179.63,480.95,A
187,7,100.68,476.17,A
187,9,71.09,425.56,B
187,16,135.54,351.33,B
187,11,84.12,322.29,B
187,23,123.13,247.88,A
187,13,62.63,365.93,B
187,2,57.6,454.42,B
187,4,47.5,361.8,B
187,19,107.04,240.98,A
187,12,46.48,376.58,B
187,41,10.86,386.56,A
187,43,27.91,-61.41,C
188,1,319.19,454.43,A
188,16,138.25,348.37,B
188,39,183.06,479.73,A
188,9,69.65,425.57,B
188,23,120.45,237.98,A
188,11,82.63,318.85,B
188,2,56.19,455.65,B
188,19,102.8,230.94,A
188,4,46.64,360.04,B
188,13,60.48,364.78,B
188,12,43.86,374.79,B
188,7,102.96,478.07,A
188,41,9.52,386.79,A
189,1,319.18,454.43,A
189,16,138.14,348.23,B
189,39,183.07,479.75,A
189,9,69.67,425.59,B
189,23,120.42,237.94,A
189,11,82.64,318.86,B
189,2,56.18,455.65,B
189,19,102.78,230.93,A
189,4,46.6,359.99,B
189,13,60.49,364.78,B
189,12,43.85,374.78,B
189,7,102.98,478.09,A
189,41,9.53,386.79,A
190,16,137.12,347.69,B
190,39,184.56,481.77,A
190,1,317.17,456.04,A
190,23,117.27,239.52,A
190,11,80.65,319.36,B
190,19,98.89,233.17,A
190,9,69.42,426.78,B
190,7,105.42,481.26,A
190,13,58.65,367.31,B
190,4,44.97,359.82,B
190,12,42.36,375.77,B
190,2,56.69,458.07,B
190,41,9.65,387.22,A
191,39,185.88,483.44,A
191,16,136.6,347.96,B
191,23,115.85,244.43,A
191,1,313.44,457.66,A
191,7,106.94,483.0,A
191,11,79.06,321.05,B
191,19,96.82,236.4,A
191,13,59.44,371.21,B
191,9,68.93,426.84,B
191,12,40.64,376.92,B
191,4,44.73,361.36,B
191,2,56.86,459.4,B
192,39,186.8,483.99,A
192,16,135.6,346.57,B
192,1,311.02,457.34,A
192,7,106.96,481.68,A
192,11,76.27,320.92,B
192,23,115.15,248.58,A
192,13,57.95,370.55,B
192,2,57.97,462.39,B
192,19,97.68,242.72,A
192,12,38.88,376.86,B
192,4,43.44,362.3,B
192,9,67.85,426.3,B
192,41,9.88,386.94,A
192,6,33.71,447.97,B
193,39,187.8,485.41,A
193,1,308.55,457.67,A
193,7,107.66,482.09,A
193,16,135.67,347.71,B
193,11,76.28,325.15,B
193,2,59.51,465.78,B
193,13,57.45,372.1,B
193,23,112.22,252.97,A
193,9,70.1,430.46,B
193,19,98.61,250.01,A
193,12,38.09,377.62,B
193,4,40.95,362.28,B
193,6,32.51,449.08,B
193,41,9.53,387.04,A
193,45,27.23,458.17,A
194,1,304.18,459.44,A
194,39,189.23,486.97,A
194,16,135.69,348.9,B
194,7,108.47,481.97,A
194,11,75.14,327.76,B
194,2,59.93,467.95,B
194,13,56.51,372.68,B
194,23,107.78,256.5,A
194,9,70.9,432.32,B
194,19,93.52,250.59,A
194,4,40.21,364.14,B
194,45,28.36,460.92,A
194,6,32.06,449.63,B
194,41,9.68,386.76,A
194,12,39.19,380.33,B
195,1,304.19,459.43,A
195,39,189.23,486.97,A
195,16,135.69,348.89,B
195,7,108.5,482.02,A
195,11,75.12,327.73,B
195,2,59.95,467.96,B
195,13,56.53,372.7,B
195,23,107.81,256.54,A
195,9,70.86,432.28,B
195,19,93.5,250.56,A
195,4,40.2,364.13,B
195,45,28.38,460.94,A
195,6,32.03,449.59,B
195,41,9.64,386.72,A
195,12,39.18,380.31,B
196,1,300.9,459.7,A
196,39,189.43,485.73,A
196,2,60.04,469.64,B
196,16,136.21,348.9,B
196,7,109.29,482.21,A
196,11,73.93,327.82,B
196,13,55.09,371.7,B
196,23,106.1,257.43,A
196,45,26.96,462.11,A
196,9,70.76,432.74,B
196,19,92.69,253.09,A
196,4,38.61,364.37,B
196,12,38.19,380.4,B
196,6,29.97,449.36,B
197,1,297.98,457.59,A
197,39,189.98,486.85,A
197,11,73.2,329.69,B
197,2,61.27,471.07,B
197,16,136.15,349.87,B
197,7,109.85,482.79,A
197,13,52.86,371.23,B
197,45,29.02,464.61,A
197,23,103.58,257.96,A
197,9,71.15,434.01,B
197,19,91.79,253.77,A
197,6,32.36,453.47,B
197,4,40.74,369.06,B
197,12,37.51,381.32,B
198,1,296.31,457.69,A
198,39,190.02,486.9,A
198,11,72.94,330.03,B
198,2,60.96,471.03,B
198,16,136.51,350.1,B
198,7,109.97,482.9,A
198,45,28.02,463.74,A
198,13,51.71,371.78,B
198,23,101.0,256.78,A
198,19,88.97,254.27,A
198,9,70.96,433.82,B
198,4,40.07,369.7,B
198,6,32.96,454.83,B
198,12,38.67,383.86,B
199,11,72.45,329.58,B
199,39,191.44,488.04,A
199,1,295.41,457.63,A
199,16,137.6,350.94,B
199,2,60.47,470.69,B
199,45,27.44,463.67,A
199,7,110.19,482.47,A
199,6,32.52,455.23,B
199,13,48.77,370.9,B
199,23,103.42,262.72,A
199,19,89.82,258.29,A
199,9,71.37,434.35,B
199,4,39.42,370.25,B
199,12,38.02,384.81,B
200,39,191.8,488.33,A
200,1,293.19,458.91,A
200,11,71.74,328.87,B
200,45,26.21,463.8,A
200,7,110.61,482.17,A
200,2,60.39,470.65,B
200,16,138.68,352.22,B
200,19,103.4,267.52,A
200,15,31.52,455.46,B
200,13,46.49,371.18,B
200,9,69.57,431.93,B
200,4,38.03,369.69,B
200,38,90.27,264.57,A
200,12,37.16,384.77,B
201,39,191.86,488.3,A
201,11,71.77,328.86,B
201,1,293.11,458.88,A
201,45,26.21,463.78,A
201,7,110.68,482.17,A
201,2,60.43,470.63,B
201,16,138.69,352.21,B
201,19,103.41,267.57,A
201,15,31.56,455.47,B
201,13,46.49,371.13,B
201,9,69.64,431.94,B
201,4,38.05,369.68,B
201,38,90.22,264.54,A
201,12,37.18,384.74,B
202,39,192.31,488.92,A
202,1,290.62,458.81,A
202,11,71.01,329.2,B
202,19,100.67,269.67,A
202,7,111.65,481.94,A
202,45,26.2,464.86,A
202,2,60.29,470.1,B
202,16,138.99,353.7,B
202,15,31.34,456.56,B
202,9,77.9,441.31,B
202,38,87.52,266.31,A
202,13,44.34,372.39,B
202,5,264.94,383.05,A
202,4,39.12,372.3,B
202,12,37.33,385.17,B
203,39,193.02,489.36,A
203,11,69.58,328.4,B
203,15,30.94,457.58,B
203,2,60.76,471.03,B
203,1,284.86,454.19,A
203,7,113.28,482.35,A
203,16,139.09,354.2,B
203,45,25.45,466.16,A
203,19,97.78,271.02,A
203,9,79.39,442.81,B
203,38,86.97,269.65,A
203,5,263.32,382.67,A
203,4,44.38,375.52,B
203,12,38.07,372.59,B
203,41,36.24,385.49,A
204,39,193.39,489.1,A
204,11,68.72,328.89,B
204,1,280.97,452.99,A
204,2,61.26,471.83,B
204,15,31.16,459.37,B
204,16,139.17,354.67,B
204,7,114.57,482.62,A
204,5,262.89,382.57,A
204,9,78.87,442.5,B
204,38,83.24,269.93,A
204,19,95.93,275.15,A
204,45,23.5,465.7,A
204,4,44.38,377.24,B
204,41,32.56,381.44,A
204,12,35.94,371.96,B
205,39,194.67,488.37,A
205,1,277.35,451.22,A
205,11,66.38,326.85,B
205,2,61.81,472.78,B
205,15,31.28,460.05,B
205,16,139.81,354.6,B
205,5,261.96,381.34,A
205,7,115.26,482.36,A
205,38,95.17,277.68,A
205,9,78.94,442.23,B
205,45,21.47,465.79,A
205,4,43.67,379.13,B
205,41,28.21,376.17,A
205,12,37.52,373.11,B
206,39,195.88,487.95,A
206,1,275.97,450.81,A
206,11,65.36,326.05,B
206,5,262.52,380.96,A
206,16,140.22,353.91,B
206,7,115.88,482.22,A
206,15,30.64,459.79,B
206,9,78.84,441.93,B
206,46,74.29,267.81,A
206,2,61.71,473.22,B
206,38,92.18,276.21,A
206,12,42.38,380.62,B
206,45,19.99,465.59,A
206,4,36.46,371.95,B
206,41,20.84,368.39,A
206,47,1.62,-59.64,C
207,39,196.16,488.31,A
207,1,275.84,450.8,A
207,11,65.55,326.11,B
207,5,262.58,381.19,A
207,16,140.36,353.9,B
207,7,116.06,482.24,A
207,15,30.75,459.94,B
207,9,78.92,441.94,B
207,46,74.23,267.38,A
207,2,61.42,473.36,B
207,38,92.06,275.95,A
207,12,42.43,380.56,B
207,45,19.15,464.72,A
207,4,36.16,371.82,B
207,41,21.11,368.57,A
207,47,1.77,-59.56,C
208,39,197.19,487.55,A
208,1,273.5,449.1,A
208,5,262.09,383.55,A
208,11,64.27,323.89,B
208,7,116.57,482.14,A
208,6,61.67,474.18,B
208,16,140.12,351.8,B
208,15,29.55,459.65,B
208,9,79.22,441.79,B
208,46,72.97,269.91,A
208,12,42.45,382.11,B
208,38,86.81,270.39,A
208,45,19.11,466.54,A
208,41,20.2,368.17,A
208,4,35.47,371.03,B
208,47,-0.01,-65.37,C
209,39,193.74,489.77,A
209,1,267.0,454.74,A
209,15,29.99,460.7,B
209,7,116.75,484.24,A
209,5,255.37,392.53,A
209,11,63.76,328.06,B
209,16,138.0,356.44,B
209,6,63.31,477.3,B
209,46,76.48,282.98,A
209,12,42.11,383.89,B
209,9,79.49,444.27,B
209,38,86.42,280.81,A
209,41,18.69,368.41,A
209,4,34.3,371.71,B
210,39,194.8,490.52,A
210,1,268.54,458.1,A
210,7,117.85,484.34,A
210,5,257.03,395.56,A
210,6,65.31,479.13,B
210,11,63.56,328.36,B
210,16,138.9,357.17,B
210,9,79.36,443.96,B
210,46,79.06,288.49,A
210,38,85.25,284.23,A
210,15,29.42,460.84,B
210,12,35.27,373.52,B
210,41,41.64,384.94,A
211,39,195.7,490.15,A
211,1,266.52,457.43,A
211,7,119.02,483.91,A
211,5,257.47,398.49,A
211,6,67.52,481.47,B
211,16,139.48,356.83,B
211,11,61.96,326.19,B
211,9,80.01,443.93,B
211,46,74.74,286.55,A
211,38,85.93,291.05,A
211,12,35.55,373.18,B
211,15,28.12,460.93,B
211,49,14.03,365.09,A
211,45,20.1,472.41,A
211,41,41.09,384.77,A
212,39,196.95,490.38,A
212,7,120.25,484.19,A
212,1,266.4,456.85,A
212,5,258.56,398.14,A
212,16,140.01,356.21,B
212,6,67.35,480.78,B
212,11,61.76,326.02,B
212,9,79.54,442.33,B
212,46,73.38,286.54,A
212,38,84.95,292.94,A
212,12,34.91,373.27,B
212,45,20.07,473.91,A
212,49,14.41,365.83,A
212,15,26.61,459.84,B
212,41,35.84,379.43,A
213,39,196.96,490.42,A
213,7,120.19,484.2,A
213,1,266.53,456.9,A
213,5,258.72,398.14,A
213,16,140.02,356.2,B
213,6,67.29,480.78,B
213,11,61.73,326.04,B
213,9,79.48,442.32,B
213,46,73.18,286.32,A
213,38,84.95,292.94,A
213,41,34.89,373.33,A
213,45,20.03,473.92,A
213,49,14.37,365.83,A
213,15,26.56,459.84,B
213,12,35.8,379.47,B
214,7,121.88,485.15,A
214,39,196.94,489.22,A
214,16,140.74,356.62,B
214,1,265.46,456.17,A
214,5,258.24,398.45,A
214,11,62.13,326.5,B
214,6,68.22,480.9,B
214,9,78.64,440.86,B
214,46,69.2,284.96,A
214,15,26.23,461.06,B
214,38,83.0,293.83,A
214,12,35.95,374.37,B
214,45,21.07,476.22,A
214,49,33.96,378.48,A
215,7,124.33,484.54,A
215,39,201.66,486.0,A
215,1,269.42,450.85,A
215,16,143.09,353.2,B
215,6,68.4,480.54,B
215,5,261.3,393.36,A
215,9,80.4,441.05,B
215,11,62.79,324.41,B
215,46,66.95,282.84,A
215,38,81.64,291.29,A
215,15,24.16,461.27,B
215,12,34.47,371.88,B
215,45,21.76,480.69,A
215,49,28.88,375.11,A
215,47,-0.7,-57.81,C
216,39,202.73,485.28,A
216,1,269.29,450.56,A
216,7,124.4,484.75,A
216,16,145.21,355.3,B
216,5,261.46,395.12,A
216,6,68.54,480.18,B
216,9,84.79,445.68,B
216,38,80.41,291.15,A
216,46,66.36,286.0,A
216,11,63.27,324.78,B
216,45,21.8,482.04,A
216,15,24.2,462.11,B
216,12,34.67,372.17,B
216,49,31.08,378.08,A
216,47,1.71,-56.55,C
217,39,203.77,485.05,A
217,7,124.65,484.48,A
217,1,271.74,450.31,A
217,16,145.85,354.51,B
217,11,61.74,322.09,B
217,9,81.54,440.79,B
217,6,67.66,479.17,B
217,45,21.15,481.98,A
217,5,264.81,397.47,A
217,38,77.67,290.93,A
217,46,64.5,286.11,A
217,15,23.08,462.39,B
217,12,33.26,370.18,B
217,47,-1.97,-64.36,C
218,39,203.4,485.06,A
218,7,125.28,484.74,A
218,16,145.58,356.55,B
218,1,270.63,450.96,A
218,45,21.95,482.42,A
218,6,68.39,479.51,B
218,11,61.2,322.61,B
218,5,263.5,400.74,A
218,38,74.5,292.68,A
218,9,83.62,442.29,B
218,46,61.53,288.64,A
218,15,23.3,463.18,B
218,12,33.4,371.04,B
218,49,37.02,388.94,A
218,47,-4.4,-59.8,C
219,39,203.35,485.08,A
219,7,125.21,484.62,A
219,16,145.56,356.72,B
219,1,270.35,451.2,A
219,45,21.55,482.15,A
219,6,68.23,479.33,B
219,11,61.22,322.59,B
219,5,263.18,401.14,A
219,38,74.49,292.72,A
219,9,83.56,442.18,B
219,46,61.49,288.63,A
219,15,22.95,462.9,B
219,12,33.21,370.73,B
219,49,36.87,388.68,A
219,47,-4.02,-58.18,C
220,39,204.3,485.56,A
220,16,147.0,357.88,B
220,1,271.05,451.82,A
220,7,126.39,484.85,A
220,6,68.81,479.33,B
220,11,61.82,322.5,B
220,45,22.18,482.48,A
220,5,263.11,401.23,A
220,38,74.71,296.31,A
220,9,84.98,441.8,B
220,15,23.58,464.33,B
220,46,66.76,299.53,A
220,12,33.21,370.58,B
220,49,33.88,385.07,A
221,39,203.04,485.47,A
221,1,268.57,453.04,A
221,16,146.97,360.62,B
221,7,126.71,484.21,A
221,6,70.1,479.87,B
221,11,60.47,322.78,B
221,45,22.49,481.67,A
221,5,260.19,404.69,A
221,38,73.91,302.0,A
221,9,84.98,441.75,B
221,15,23.88,464.85,B
221,12,33.11,371.64,B
221,46,55.5,290.33,A
221,49,22.53,372.34,A
222,39,202.84,485.41,A
222,16,146.55,359.56,B
222,1,268.46,452.97,A
222,7,126.76,483.55,A
222,6,70.6,480.2,B
222,5,260.02,405.58,A
222,12,33.22,371.91,B
222,9,86.52,443.28,B
222,11,62.36,325.47,B
222,45,22.62,481.76,A
222,46,53.15,292.82,A
222,15,23.92,465.51,B
222,49,33.52,391.28,A
222,38,72.34,303.61,A
222,50,19.46,369.77,B
223,39,203.92,484.69,A
223,1,269.91,453.46,A
223,16,148.47,360.23,B
223,7,127.22,483.12,A
223,6,71.87,481.43,B
223,45,21.44,480.93,A
223,5,262.7,408.79,A
223,9,87.55,444.37,B
223,12,33.76,371.78,B
223,11,63.14,325.81,B
223,15,24.07,465.99,B
223,46,52.45,293.2,A
223,49,33.79,392.06,A
223,38,70.91,303.7,A
223,50,22.16,374.6,B
224,39,205.87,484.74,A
224,1,271.94,454.44,A
224,7,128.26,483.98,A
224,16,150.46,361.36,B
224,6,72.11,482.12,B
224,45,20.83,480.87,A
224,5,265.71,412.61,A
224,9,88.14,445.26,B
224,12,33.67,371.87,B
224,15,23.88,466.54,B
224,11,64.48,327.29,B
224,49,33.96,392.81,A
224,38,69.01,304.76,A
224,46,53.81,297.92,A
225,39,205.63,484.23,A
225,1,270.95,453.73,A
225,7,128.4,483.86,A
225,16,150.08,361.02,B
225,6,72.25,482.21,B
225,45,20.86,481.22,A
225,5,264.55,412.02,A
225,9,88.29,445.21,B
225,12,33.71,371.76,B
225,15,24.03,466.91,B
225,11,64.45,327.13,B
225,49,34.0,392.73,A
225,38,68.92,304.63,A
225,46,53.66,297.69,A
225,51,52.11,309.54,B
226,1,272.43,456.16,A
226,39,207.1,485.12,A
226,7,129.92,485.11,A
226,16,149.75,360.65,B
226,6,73.34,483.11,B
226,45,22.22,481.69,A
226,12,33.16,370.92,B
226,5,265.37,414.05,A
226,15,24.69,467.25,B
226,11,62.86,325.89,B
226,9,88.29,445.11,B
226,49,32.28,393.07,A
226,38,65.84,304.69,A
226,51,52.4,310.48,B
226,46,52.16,299.56,A
226,50,23.88,375.84,B
227,1,274.28,456.88,A
227,7,131.4,486.32,A
227,39,208.74,485.73,A
227,16,150.64,360.62,B
227,6,74.78,484.45,B
227,45,24.23,483.12,A
227,15,25.19,467.94,B
227,12,33.89,371.63,B
227,9,88.86,445.8,B
227,11,63.5,326.48,B
227,5,266.6,415.07,A
227,38,65.51,306.95,A
227,49,32.93,393.85,A
227,50,26.62,377.63,B
227,46,46.61,295.01,A
228,7,132.65,486.37,A
228,1,274.25,455.23,A
228,39,209.65,485.44,A
228,16,150.73,358.42,B
228,6,75.51,485.48,B
228,45,25.55,485.02,A
228,15,24.32,468.64,B
228,12,34.64,371.19,B
228,9,87.92,444.69,B
228,5,266.53,414.41,A
228,11,64.57,326.14,B
228,38,62.97,305.44,A
228,49,33.85,394.71,A
228,50,27.23,377.65,B
228,46,54.01,307.81,A
229,7,132.41,485.85,A
229,1,274.66,454.1,A
229,39,210.15,485.13,A
229,16,151.31,358.74,B
229,6,75.75,485.44,B
229,15,23.72,468.07,B
229,45,26.01,485.17,A
229,12,33.78,370.76,B
229,5,266.59,414.11,A
229,9,88.28,445.36,B
229,11,64.49,325.29,B
229,38,59.22,303.02,A
229,49,37.87,400.78,A
229,50,26.87,377.4,B
229,46,55.37,310.81,A
230,39,210.2,484.3,A
230,7,132.51,486.31,A
230,1,275.88,454.74,A
230,16,152.09,359.9,B
230,6,76.16,485.54,B
230,45,27.29,486.09,A
230,12,34.5,371.56,B
230,15,23.75,468.6,B
230,5,266.11,413.71,A
230,11,64.12,325.67,B
230,9,85.3,442.76,B
230,38,58.68,305.22,A
230,46,52.84,310.19,A
230,50,26.03,376.79,B
230,49,37.71,402.31,A
231,39,210.21,484.32,A
231,7,132.51,486.3,A
231,1,275.88,454.72,A
231,16,152.03,359.82,B
231,6,76.14,485.52,B
231,45,27.3,486.09,A
231,12,34.76,371.88,B
231,15,23.75,468.6,B
231,5,266.1,413.71,A
231,11,64.09,325.62,B
231,9,85.22,442.67,B
231,38,58.44,304.87,A
231,50,26.08,376.85,B
231,51,52.78,310.11,B
231,49,37.7,402.3,A
232,39,211.14,484.13,A
232,7,133.05,486.46,A
232,16,151.94,358.95,B
232,1,278.76,454.81,A
232,6,75.94,484.57,B
232,45,27.46,485.71,A
232,5,266.87,413.03,A
232,15,22.77,467.6,B
232,9,84.91,442.89,B
232,12,34.87,371.89,B
232,11,64.6,325.61,B
232,38,56.28,305.41,A
232,46,49.52,310.36,A
232,50,22.26,372.16,B
232,49,37.86,402.38,A
233,39,212.87,485.45,A
233,7,133.38,486.3,A
233,16,153.67,361.29,B
233,1,280.28,456.33,A
233,45,27.96,485.88,A
233,6,76.53,484.37,B
233,5,267.63,414.41,A
233,15,23.14,467.86,B
233,9,84.66,441.19,B
233,12,34.94,371.8,B
233,46,49.03,312.42,A
233,11,65.12,325.46,B
233,38,54.02,306.09,A
233,49,38.29,402.05,A
233,50,18.55,366.45,B
234,39,214.68,487.61,A
234,7,133.04,486.06,A
234,16,154.07,362.45,B
234,1,280.85,457.1,A
234,45,28.34,485.35,A
234,6,76.68,483.99,B
234,15,22.71,467.61,B
234,5,267.99,415.66,A
234,9,84.24,441.84,B
234,46,49.01,314.67,A
234,12,35.66,372.85,B
234,11,65.5,325.79,B
234,38,54.29,309.91,A
234,49,43.75,408.19,A
234,50,19.18,366.3,B
235,39,214.44,487.11,A
235,7,132.62,485.65,A
235,16,154.79,364.8,B
235,45,28.61,485.59,A
235,1,281.13,458.81,A
235,6,76.63,484.04,B
235,5,267.98,417.96,A
235,9,83.27,441.88,B
235,15,23.22,469.36,B
235,12,35.61,373.39,B
235,46,49.96,319.02,A
235,11,66.57,328.42,B
235,38,54.99,313.09,A
235,49,45.16,409.8,A
235,50,21.94,369.2,B
236,39,214.93,487.42,A
236,7,133.44,485.43,A
236,6,77.88,484.43,B
236,45,31.26,486.83,A
236,1,281.35,460.51,A
236,16,154.18,365.33,B
236,5,267.06,419.69,A
236,9,82.57,441.62,B
236,12,34.97,372.46,B
236,15,25.6,470.94,B
